session,label,n_samples,steer_sd,steer_range,steer_vel_sd,steer_vel_mean_abs,reversal_rate,hold_fraction,lf_hf_ratio,steering_entropy,max_abs_steer_rate,steer_rate_kurtosis,large_correction_rate
drive_alert_20260615_145754,alert,300,0.12161658566953586,0.52396,0.008284130662686096,0.004418977676860846,28.0,0.725752508361204,5.816018704063721,0.42292385518744396,0.057010000000000005,10.894856901447454,0.0
drive_alert_20260615_145754,alert,300,0.0715342665715685,0.32033,0.006961354647431026,0.0036849225869659426,48.0,0.7525083612040134,0.9155029240448791,0.47883860260232064,0.04124,7.251257354739,0.0
drive_alert_20260615_145754,alert,300,0.019645022352409443,0.13812,0.004403360603216814,0.002048248967017508,48.0,0.8695652173913043,0.06470525719897233,0.39528503459573483,0.03197,14.011830415206816,0.0
drive_alert_20260615_145754,alert,300,0.016305679265417514,0.08066999999999999,0.0034450786187561287,0.001748305610233276,40.0,0.8896321070234113,0.2657938479562588,0.3643904206740054,0.01913,8.032573101445625,0.0
drive_alert_20260615_145754,alert,300,0.015907412611002036,0.07752,0.0031527405226938997,0.0015713690535840588,32.0,0.9130434782608695,0.8145035040731992,0.31898512771373716,0.01913,10.312766849107067,0.0
drive_alert_20260615_145754,alert,300,0.01727645608708247,0.07755999999999999,0.0035011664777714314,0.0015972813837507893,32.0,0.9130434782608695,0.2570836141266718,0.3280185202070021,0.019030000000000002,11.618231221056618,0.0
drive_alert_20260615_145754,alert,300,0.025622444390807058,0.10697000000000001,0.0036333024720788957,0.0018372745540799582,44.0,0.903010033444816,1.3183025386338392,0.3437704389208855,0.019030000000000002,10.294903636517626,0.0
drive_alert_20260615_145754,alert,300,0.025749916601612518,0.10697000000000001,0.003395590904749962,0.0016580814080022666,32.0,0.9163879598662207,1.7250463169184054,0.31404891541892677,0.019030000000000002,11.851120539516769,0.0
drive_alert_20260615_145754,alert,300,0.02658689730548155,0.10697000000000001,0.003548405338375097,0.001687557187387552,40.0,0.9096989966555183,9.830398552071204,0.34083987880962424,0.019030000000000002,10.614653047462348,0.0
drive_alert_20260615_145754,alert,300,0.025872140786825766,0.10894000000000001,0.002737778407424302,0.0014260676683847215,36.0,0.9297658862876255,3.039715564473447,0.31221147192816506,0.014790000000000001,8.38720295870388,0.0
drive_alert_20260615_145754,alert,300,0.014365663007285423,0.08446000000000001,0.00240010520345254,0.0011057026821145281,24.0,0.9464882943143813,0.17465504680795307,0.258011806661761,0.014790000000000001,11.508513080676792,0.0
drive_alert_20260615_145754,alert,300,0.010442105728252323,0.054180000000000006,0.0028750265191316844,0.0012860275568279261,32.0,0.9297658862876255,0.05636092929093356,0.31565638270736,0.014790000000000001,9.373439118352804,0.0
drive_alert_20260615_145754,alert,300,0.008596003192957372,0.04718,0.0024043395172060715,0.0009837857531007125,16.0,0.9498327759197325,0.026616314095719625,0.2338877879694586,0.01477,13.658315975609021,0.0
drive_alert_20260615_145754,alert,300,0.00797184704653403,0.04718,0.002320997949295132,0.0008706496903254334,20.0,0.9498327759197325,0.15779614206288564,0.22156756933083954,0.01477,15.498366225478087,0.0
drive_alert_20260615_145754,alert,300,0.00665403567234869,0.03011,0.0017263272959724479,0.0006297301394318726,12.0,0.9698996655518395,0.5241270645712116,0.17115881866149063,0.0118,19.148222070624126,0.0
drive_alert_20260615_145754,alert,300,0.008396270040850811,0.04573,0.003170639097898763,0.0010521688068923546,20.0,0.939799331103679,0.4518621215847464,0.2888648398547985,0.03248,41.234987843205225,0.0
drive_alert_20260615_145754,alert,300,0.007592218887709237,0.04573,0.003085765851967181,0.0009105191202012984,24.0,0.9431438127090301,0.03455461370875218,0.26934235341286095,0.03248,46.17618454579465,0.0
drive_alert_20260615_145754,alert,300,0.007492267644489662,0.04573,0.003060068340432617,0.0008820480650676869,28.0,0.9464882943143813,0.02177038573474754,0.2679645918517921,0.03248,47.59069974767558,0.0
drive_alert_20260615_145754,alert,300,0.023721004854207448,0.10324,0.0038096433488433684,0.0019180488221701162,40.0,0.8762541806020067,0.4313965591831216,0.34382182070895545,0.018379999999999997,6.827209258847651,0.0
drive_alert_20260615_145754,alert,300,0.02279973370214856,0.10324,0.003885677355534578,0.002067674261233895,44.0,0.8662207357859532,1.0416588320996187,0.3690712511792151,0.018379999999999997,6.147376261340849,0.0
drive_alert_20260615_145754,alert,300,0.01787787959124037,0.09480000000000001,0.003567153762366127,0.001788278808188913,36.0,0.8963210702341137,2.6057364954475983,0.3393240660964069,0.018379999999999997,8.302822005688274,0.0
drive_alert_20260615_145754,alert,300,0.011108142940303848,0.05283,0.002393952965914567,0.0011611323012619128,12.0,0.9531772575250836,0.8034949781898345,0.22899234201579413,0.013839999999999998,13.028367888966837,0.0
drive_alert_20260615_145754,alert,300,0.009110792496569963,0.03998,0.0019983140207473333,0.001062235645620886,24.0,0.9565217391304348,0.07438343781067012,0.21148945737412847,0.01148,8.290893964615751,0.0
drive_alert_20260615_145754,alert,300,0.01188346837599753,0.05105,0.002790463498407529,0.0012274637746067857,28.0,0.939799331103679,0.24403889933928824,0.2772330306367687,0.02826,36.81743940055633,0.0
drive_alert_20260615_145754,alert,300,0.014317154134464013,0.07072,0.0035239763852289666,0.0014484439677349072,40.0,0.9163879598662207,0.5899201076995337,0.328328798209976,0.03195,36.226630742743005,0.0
drive_alert_20260615_145754,alert,300,0.02005462384544328,0.12182000000000001,0.004677701452442011,0.0020184751314628133,40.0,0.8762541806020067,0.4241513475331783,0.37248690230165715,0.03195,20.51304919371455,0.0
drive_alert_20260615_145754,alert,300,0.023543353076682455,0.12182000000000001,0.005088463736790835,0.0023083642148234947,48.0,0.8595317725752508,0.15001336595020143,0.3948387466486035,0.03195,15.93762968668349,0.0
drive_alert_20260615_145754,alert,300,0.02270948339292053,0.12040000000000001,0.004939865952637431,0.0023606958321536167,44.0,0.842809364548495,0.08753783179523963,0.3726766173410463,0.03195,15.093776473943663,0.0
drive_alert_20260615_145754,alert,300,0.026659791755688313,0.14003000000000002,0.005073955779296315,0.0025947668888257063,40.0,0.822742474916388,0.03954978336984856,0.3970183156471383,0.030370000000000005,9.786538195633446,0.0
drive_alert_20260615_145754,alert,300,0.008002395475453306,0.04263,0.0014639095878944469,0.0006011221580722877,12.0,0.9765886287625418,0.6905745178054148,0.13154342981056644,0.00897,12.864992530860984,0.0
drive_alert_20260615_145754,alert,300,0.01312275857026004,0.051960000000000006,0.0016257906938978563,0.0008026581068292062,16.0,0.9698996655518395,0.2503533889351579,0.16052009769370998,0.010020000000000001,12.200259005021891,0.0
drive_alert_20260615_145754,alert,300,0.010412172943189567,0.03819,0.001663523571260754,0.0008862041556017289,16.0,0.9698996655518395,0.9721919726545628,0.17539180760477566,0.010020000000000001,10.918998232307693,0.0
drive_alert_20260615_145754,alert,300,0.009123559702160604,0.04056,0.0015908195891572601,0.0008295780194287555,8.0,0.9765886287625418,0.04630286001416375,0.1604248167802938,0.010020000000000001,11.78063522362189,0.0
drive_alert_20260615_145754,alert,300,0.014730932676929261,0.08886,0.0030032524473611864,0.0012219387599958843,12.0,0.9431438127090301,1.8125069457024288,0.21149461817411366,0.02088,19.11398040851785,0.0
drive_alert_20260615_145754,alert,300,0.015989896090969447,0.08886,0.003299497709917395,0.0013449641801073896,28.0,0.9331103678929766,2.472037913879846,0.25476975098817223,0.02088,16.732817084718,0.0
drive_alert_20260615_145754,alert,300,0.022204785352711698,0.11643,0.004732984327799569,0.0020440747068575754,44.0,0.8795986622073578,0.2997074400947758,0.3729350117511242,0.026180000000000002,10.956007322537186,0.0
drive_alert_20260615_145754,alert,300,0.02475780239753835,0.11643,0.0049223363618876,0.0023007868562344856,52.0,0.8662207357859532,0.11179057857370077,0.41094892453211596,0.026180000000000002,9.406518512410868,0.0
drive_alert_20260615_145754,alert,300,0.02455125540603214,0.10782,0.004150566656815305,0.0017556734607567734,44.0,0.903010033444816,0.3501138434405887,0.3773229877326066,0.026180000000000002,15.853846796808167,0.0
drive_alert_20260615_145754,alert,300,0.023769498430738684,0.10782,0.003833980507562005,0.0014741329436993745,32.0,0.919732441471572,4.255770649606386,0.3168458790087121,0.026180000000000002,20.078475044565526,0.0
drive_alert_20260615_145754,alert,300,0.019283707384559985,0.08776,0.0019519007700560071,0.0007970375003423487,24.0,0.9565217391304348,7.233711866703455,0.21473369911253767,0.012490000000000005,17.989372363164858,0.0
drive_alert_20260615_145754,alert,300,0.025896411627525196,0.12438,0.0024880142922417314,0.0010771741886243926,12.0,0.939799331103679,5.1998180724213965,0.2406313756395714,0.021790000000000004,25.288198001230402,0.0
drive_alert_20260615_145754,alert,300,0.031167415573889915,0.12438,0.0037655428747939076,0.0017552509195401316,28.0,0.8963210702341137,2.1734602474180473,0.3317234109739545,0.021790000000000004,11.271873890729957,0.0
drive_alert_20260615_145754,alert,300,0.03734843816176699,0.18230000000000002,0.0045715484247008465,0.0022812111185850784,48.0,0.8394648829431438,1.0618246749203506,0.4333052785381657,0.021790000000000004,6.206019840828606,0.0
drive_alert_20260615_145754,alert,300,0.040556395339165274,0.18230000000000002,0.005113570923146064,0.002820211003712007,52.0,0.802675585284281,0.6193827989611866,0.47476953803771976,0.021790000000000004,4.11185457816804,0.0
drive_alert_20260615_145754,alert,300,0.035919321803344534,0.17576999999999998,0.005077750726356183,0.0027260726524237487,60.0,0.8127090301003345,1.2561898494597115,0.482714477587638,0.0206,3.914280381707248,0.0
drive_alert_20260615_145754,alert,300,0.027079837937394595,0.13754,0.004731590427749789,0.0023769860303241575,56.0,0.8394648829431438,0.7211303439959431,0.45042895175744485,0.02041,5.145532384456455,0.0
drive_alert_20260615_145754,alert,300,0.023388273013532992,0.12803,0.004237034005371159,0.00212783496876461,52.0,0.8595317725752508,0.4049113878844081,0.407728285425694,0.02041,6.30168661400873,0.0
drive_alert_20260615_145754,alert,300,0.013193663422854001,0.07821,0.0028997093642175046,0.0011456088837850707,24.0,0.9331103678929766,0.22767727291810697,0.2450996209918882,0.02041,18.013042862187998,0.0
drive_alert_20260615_145754,alert,300,0.009792981925792005,0.07422999999999999,0.0018700967708097764,0.0007228170731365613,12.0,0.959866220735786,0.2612911043533945,0.15667029428497362,0.01362,16.316257664575822,0.0
drive_alert_20260615_145754,alert,300,0.015875288702326715,0.05668,0.001582863116605476,0.0008026292182733653,12.0,0.9765886287625418,1.3929769090140336,0.1592997813519298,0.011110000000000002,17.21432135978768,0.0
drive_alert_20260615_145754,alert,300,0.016300606696139325,0.07315,0.0020074931788705585,0.0010102657285415398,12.0,0.959866220735786,2.217081486276319,0.226253866154005,0.011199999999999998,11.998397241737443,0.0
drive_alert_20260615_145754,alert,300,0.01637004795635411,0.07315,0.002448033705616902,0.0011551132220309697,24.0,0.9498327759197325,5.87265442289865,0.2588082752301152,0.020319999999999998,20.24468589977737,0.0
drive_alert_20260615_145754,alert,300,0.02501569160844627,0.14178,0.0052547693436131495,0.0020704683262738593,40.0,0.8963210702341137,2.222342154216626,0.38064260905280145,0.045899999999999996,35.01324176723702,0.0
drive_alert_20260615_145754,alert,300,0.027353729732199634,0.14178,0.006075497905526604,0.002688209240645223,44.0,0.8461538461538461,0.1099337891266602,0.43127704135319506,0.045899999999999996,20.22616449391021,0.0
drive_alert_20260615_145754,alert,300,0.02694835891674214,0.14178,0.006106171056176058,0.0026492828817161512,44.0,0.8461538461538461,0.052025731190009396,0.41505906279676585,0.045899999999999996,20.107168522997338,0.0
drive_alert_20260615_145754,alert,300,0.02673775262431173,0.14178,0.00605845780419421,0.0027278314927170685,48.0,0.8394648829431438,0.13298845282597432,0.4457453515251974,0.045899999999999996,20.183660237068782,0.0
drive_alert_20260615_145754,alert,300,0.019660763825418606,0.11084999999999999,0.004025026502839992,0.001918945932360973,36.0,0.8762541806020067,0.3427454752282137,0.3201833026525007,0.02445,10.325287676076634,0.0
drive_alert_20260615_145754,alert,300,0.01286738290972782,0.06358,0.0024835508136576635,0.0011592460024806668,24.0,0.9364548494983278,0.2147382005023681,0.2410584224755465,0.01333,10.2183478621232,0.0
drive_alert_20260615_145754,alert,300,0.014496518538792531,0.06916,0.002650101003867777,0.0014714317632812048,40.0,0.8996655518394648,0.2164472550334341,0.27338906315961875,0.011859999999999999,4.226652635182956,0.0
drive_alert_20260615_145754,alert,300,0.01809398254973183,0.08485,0.003473097160118827,0.00196373674217339,36.0,0.842809364548495,0.2804809263342387,0.3407794889090035,0.016309999999999998,4.192007170085464,0.0
drive_alert_20260615_145754,alert,300,0.018540037232702637,0.08485,0.003725899520345825,0.002135016662258715,48.0,0.822742474916388,0.18894187847304628,0.37098266983601996,0.016309999999999998,3.519822831846354,0.0
drive_alert_20260615_145754,alert,300,0.01817896025580732,0.08485,0.003488904707111015,0.001806151372622089,32.0,0.862876254180602,0.10167467789881261,0.3340720140957846,0.016309999999999998,5.092620486808162,0.0
drive_alert_20260615_145754,alert,300,0.02582648039794729,0.11647,0.0038038978251258336,0.002113747291989606,36.0,0.8361204013377926,0.4836695274188865,0.3469546233179214,0.016309999999999998,4.091685139809472,0.0
drive_alert_20260615_145754,alert,300,0.02446145112918601,0.11368,0.00313267304497403,0.0015915574140270086,24.0,0.8963210702341137,2.138709526497209,0.30129446239482527,0.014539999999999997,5.909781186484528,0.0
drive_alert_20260615_145754,alert,300,0.02407086422514895,0.11368,0.002888784326893497,0.001336468366341194,20.0,0.9130434782608695,2.429005280712945,0.2709393019117982,0.01644,9.011747329740063,0.0
drive_alert_20260615_145754,alert,300,0.024439662125233148,0.12659,0.0029400234990877537,0.0013779862659938139,28.0,0.8996655518394648,2.035902811378365,0.2936531848680502,0.01644,8.429854483508752,0.0
drive_alert_20260615_145754,alert,300,0.009180311203814873,0.05395,0.002226914900420297,0.0008564242568804461,20.0,0.9464882943143813,0.14109181927495176,0.22322977312503223,0.01644,15.388863066455492,0.0
drive_alert_20260615_145754,alert,300,0.01797008695570379,0.10381,0.0027541843448994066,0.0012407065217409884,28.0,0.9163879598662207,0.10328315801394364,0.23222166767529343,0.01727,11.413176529470855,0.0
drive_alert_20260615_145754,alert,300,0.022109147128507693,0.10714000000000001,0.0031106535848942746,0.001590755896626276,24.0,0.8896321070234113,0.5445573558642848,0.2715283108977403,0.01727,7.647859078127448,0.0
drive_alert_20260615_145754,alert,300,0.028567383307930433,0.13624,0.004460077273724286,0.0022278397355065377,32.0,0.8595317725752508,0.07684636914298874,0.30722532562546667,0.02797,9.559177222254267,0.0
drive_alert_20260615_145754,alert,300,0.03129039869004903,0.13624,0.005035764539520175,0.0027902005228226056,40.0,0.8193979933110368,0.2357254844426285,0.3689324392935135,0.02797,7.137718062362934,0.0
drive_alert_20260615_145754,alert,300,0.032082053003440344,0.13624,0.005333520671720873,0.002841207879418653,40.0,0.8327759197324415,0.11801731476373194,0.37451548133600737,0.02797,7.404091093378074,0.0
drive_alert_20260615_145754,alert,300,0.03024951928293884,0.13624,0.005066616775990435,0.0025516081204618366,36.0,0.8494983277591973,0.0626316871779203,0.34039457361353576,0.02797,9.177857498314205,0.0
drive_alert_20260615_145754,alert,300,0.025946811863673907,0.11793999999999999,0.0039868063000350505,0.002067035318318847,36.0,0.8862876254180602,0.08063927999892473,0.30778012121301834,0.026160000000000003,12.588213079618956,0.0
drive_alert_20260615_145754,alert,300,0.021483449864152536,0.10150999999999999,0.0035859252450190686,0.001808189950241365,28.0,0.8896321070234113,0.29904754853272736,0.3302202910596271,0.026160000000000003,13.393163135140565,0.0
drive_alert_20260615_145754,alert,300,0.01580879935970963,0.06663,0.002666403509300646,0.001457667489059057,28.0,0.9130434782608695,0.08290733395316013,0.3041979389396591,0.01515,6.937838247524084,0.0
drive_alert_20260615_145754,alert,300,0.014325189192429148,0.06325,0.002600024666617919,0.0013240291621300438,24.0,0.919732441471572,0.1418465727107609,0.2869347833989661,0.01515,7.690242692281705,0.0
drive_alert_20260615_190930,alert,300,0.024317659575136385,0.11632,0.0038918651288359705,0.0019824257641881636,48.0,0.8862876254180602,1.1408230054321937,0.3174722656432607,0.01867,7.453284299131253,0.0
drive_alert_20260615_190930,alert,300,0.025988060266442015,0.11632,0.004433231952451088,0.0023905722763474775,52.0,0.8595317725752508,1.8227213053072195,0.37027604818048726,0.03196,11.555642891008512,0.0
drive_alert_20260615_190930,alert,300,0.026391242891261404,0.11632,0.004707639284434726,0.0025649153374762506,56.0,0.842809364548495,0.2565055623200039,0.4112614180041953,0.03196,10.4574504063983,0.0
drive_alert_20260615_190930,alert,300,0.02193980472563256,0.10272,0.00442048098695336,0.0023909028939191855,56.0,0.8595317725752508,0.229343672358421,0.39476123981190586,0.03196,12.931368320563452,0.0
drive_alert_20260615_190930,alert,300,0.016476480826081226,0.08761,0.004067205085349795,0.0021000845591186614,48.0,0.882943143812709,0.008015201511358384,0.3485768220643925,0.02222,9.734561781373111,0.0
drive_alert_20260615_190930,alert,300,0.015753213583230848,0.07255,0.004590470301658346,0.0023278759613494034,52.0,0.8561872909698997,0.016135877850133235,0.40351020380873215,0.02222,7.649533944970916,0.0
drive_alert_20260615_190930,alert,300,0.015522888747337663,0.07255,0.0042868499238687225,0.0020875929805983353,44.0,0.8695652173913043,0.013498422609790011,0.38365597548011887,0.02198,8.316663788910047,0.0
drive_alert_20260615_190930,alert,300,0.01497093325881857,0.07255,0.004163876190244538,0.0019044483058061478,44.0,0.8695652173913043,0.00233054214993843,0.37024931126450805,0.02198,8.840478349693768,0.0
drive_alert_20260615_190930,alert,300,0.02978565024487463,0.14744000000000002,0.0045973149333219995,0.0025862763909639875,52.0,0.802675585284281,0.9230522809877281,0.4457034330562347,0.02198,4.359670088788386,0.0
drive_alert_20260615_190930,alert,300,0.028335766232801967,0.12748,0.003963676943067572,0.00213345512215093,44.0,0.8595317725752508,1.3183953567577742,0.3747011733551555,0.01723000000000001,5.223171288949471,0.0
drive_alert_20260615_190930,alert,300,0.028485232694600824,0.13544,0.004236125027260835,0.0023779279432573405,48.0,0.8461538461538461,1.2837329394508572,0.4072023904851478,0.01723000000000001,4.175522543350052,0.0
drive_alert_20260615_190930,alert,300,0.029182503127939904,0.13544,0.005265723187827102,0.00314314771178617,64.0,0.7993311036789298,1.9508114403126287,0.45740488016838726,0.017650000000000002,2.8451171012237637,0.0
drive_alert_20260615_190930,alert,300,0.020180534820437464,0.09112,0.0051038665802258625,0.0029387570699875108,60.0,0.8160535117056856,0.13789545962664446,0.4594133960179058,0.019659999999999997,3.4066143207202026,0.0
drive_alert_20260615_190930,alert,300,0.024226261717653057,0.10067000000000001,0.006344191359591387,0.003866841072630275,84.0,0.7391304347826086,0.0859595759044454,0.5114798821591704,0.02202,2.2860660162699764,0.0
drive_alert_20260615_190930,alert,300,0.026740887746649115,0.10067000000000001,0.006492529170156672,0.004060448523489726,80.0,0.7123745819397993,0.09927598375768298,0.53452758282959,0.02202,1.974317598710921,0.0
drive_alert_20260615_190930,alert,300,0.024569981854535877,0.09718,0.005735870387552918,0.003439209178050696,68.0,0.745819397993311,0.05871398291817641,0.5035521185790257,0.02202,3.126365727444594,0.0
drive_alert_20260615_190930,alert,300,0.02290421993626696,0.09718,0.004973674377550854,0.002631311268557016,52.0,0.8160535117056856,0.02022797726396872,0.3915662475510126,0.02202,5.622864365109574,0.0
drive_alert_20260615_190930,alert,300,0.025434111612622393,0.1438,0.005532601468190862,0.002994400008495078,40.0,0.7993311036789298,0.02852975038612025,0.4725113835794663,0.023090000000000003,4.368448300558561,0.0
drive_alert_20260615_190930,alert,300,0.019718619901307043,0.10726,0.00508162499055198,0.002745806246312436,44.0,0.822742474916388,0.06880964125638914,0.530773152056003,0.024849999999999997,5.452614219462992,0.0
drive_alert_20260615_190930,alert,300,0.018004902293511312,0.10726,0.0047110814063134766,0.0025759649362510567,40.0,0.8260869565217391,0.21697106439753705,0.5053169689461745,0.024849999999999997,5.840230868239548,0.0
drive_alert_20260615_190930,alert,300,0.017123615732244038,0.0943,0.004281050346781389,0.002238136910930374,36.0,0.842809364548495,0.055095746235497754,0.4680999075335461,0.024849999999999997,8.058614851018033,0.0
drive_alert_20260615_190930,alert,300,0.022908369057302085,0.11651,0.004930306590106628,0.002757669769879643,44.0,0.8060200668896321,0.1991541583649401,0.5428620935373909,0.024849999999999997,6.035997174301347,0.0
drive_alert_20260615_190930,alert,300,0.026186867343002296,0.11223,0.004495232544300903,0.0025783423299277834,56.0,0.8193979933110368,1.3854696953754806,0.46543623017310565,0.023569999999999994,5.042081191274772,0.0
drive_alert_20260615_190930,alert,300,0.02749971344454742,0.11223,0.004387114079256177,0.002408872475654783,48.0,0.8394648829431438,0.5547050954845516,0.45033264386163036,0.023569999999999994,5.769706600042248,0.0
drive_alert_20260615_190930,alert,300,0.02777317705989,0.11367000000000001,0.004455981670890559,0.002484152915946558,48.0,0.8394648829431438,0.6353603968553904,0.464662982220747,0.023569999999999994,5.307045422010233,0.0
drive_alert_20260615_190930,alert,300,0.026240440080892106,0.13263,0.0038821641981387493,0.0021655022579477935,52.0,0.862876254180602,0.6342301680352617,0.4014942783493027,0.017329999999999998,4.446952228893862,0.0
drive_alert_20260615_190930,alert,300,0.01512853292674328,0.08409,0.00300613324465107,0.0015547913714834662,28.0,0.8929765886287625,0.03718814293545824,0.2923796151377165,0.01311,4.9393437538145015,0.0
drive_alert_20260615_190930,alert,300,0.02181912000697757,0.10093,0.0035523190516370657,0.0018329537830464933,28.0,0.8695652173913043,0.1639417337576662,0.3211319488675174,0.01752,6.429465143219048,0.0
drive_alert_20260615_190930,alert,300,0.0269923716482186,0.10867,0.003752534209009638,0.002043153185670848,48.0,0.862876254180602,0.5578234415210431,0.3626126717949044,0.01928,6.947103031533853,0.0
drive_alert_20260615_190930,alert,300,0.02728849276280307,0.10867,0.0037268419478631368,0.0020022738238154336,44.0,0.8595317725752508,2.203368343125602,0.37185973702389447,0.01928,7.07577352117953,0.0
drive_alert_20260615_190930,alert,300,0.024842896815767863,0.10671,0.0035620296955459706,0.0018319640576831382,36.0,0.8795986622073578,2.1548713227218665,0.3506267779975485,0.01928,9.6800012131734,0.0
drive_alert_20260615_190930,alert,300,0.02132245009569335,0.09040000000000001,0.0033053264904153597,0.0017228068867877794,40.0,0.8896321070234113,3.6879499518741365,0.3484981853579528,0.01928,9.813690526007656,0.0
drive_alert_20260615_190930,alert,300,0.014687529172131786,0.05864,0.0027991868581049785,0.0014213906472911014,40.0,0.9163879598662207,0.876100913671341,0.3337204025740226,0.017199999999999997,11.231360762880524,0.0
drive_alert_20260615_190930,alert,300,0.013125679935657936,0.055220000000000005,0.0028344003074067515,0.0015165708119610844,44.0,0.9130434782608695,0.3631850914770945,0.3355833759298359,0.017199999999999997,10.598042395632664,0.0
drive_alert_20260615_190930,alert,300,0.01374166249925144,0.052000000000000005,0.003098663441548937,0.0016513390783569092,52.0,0.903010033444816,0.4569508844566393,0.3354011152185143,0.016659999999999998,8.011263229924275,0.0
drive_alert_20260615_190930,alert,300,0.013745752005579356,0.052000000000000005,0.0026011706732717737,0.0012982127214940069,40.0,0.9331103678929766,0.18687020484357095,0.28190767625717994,0.015700000000000002,10.295553360476834,0.0
drive_alert_20260615_190930,alert,300,0.020913868850757068,0.11995,0.004155607911123748,0.001842793575224043,36.0,0.9063545150501672,0.3287495836822155,0.2666131820734893,0.033,20.63985548666266,0.0
drive_alert_20260615_190930,alert,300,0.03393223085838399,0.20478000000000002,0.007196649102824951,0.003356656750738331,48.0,0.8160535117056856,0.095507520539474,0.4330411701031945,0.0543,17.531326741641276,0.0
drive_alert_20260615_190930,alert,300,0.03417808527364022,0.20478000000000002,0.00722059757729741,0.0033925876995288804,44.0,0.8160535117056856,0.007056209521348439,0.4404978954631581,0.0543,17.34513503348514,0.0
drive_alert_20260615_190930,alert,300,0.03560469038570933,0.20478000000000002,0.007586035888511476,0.003823760316326072,52.0,0.7792642140468228,0.023974932469820305,0.48384679540251924,0.0543,14.308945557724023,0.0
drive_alert_20260615_190930,alert,300,0.03100825044365881,0.20478000000000002,0.006441007185877712,0.0029292906764069953,40.0,0.8327759197324415,0.32061084585426297,0.4156331957775485,0.0543,24.45543750502829,0.0
drive_alert_20260615_190930,alert,300,0.016583296077546092,0.08689,0.0035016898745135823,0.0017945944782961354,40.0,0.8996655518394648,0.08472887818237432,0.3089126441399469,0.026350000000000002,15.12312610735388,0.0
drive_alert_20260615_190930,alert,300,0.02113120925211491,0.11102000000000001,0.004609836627674657,0.0023463250539498747,44.0,0.8595317725752508,0.34362931083695153,0.38714041463988685,0.03289000000000001,14.432309763902694,0.0
drive_alert_20260615_190930,alert,300,0.024952241285637382,0.11102000000000001,0.004693180454332268,0.0024868144145117036,52.0,0.8494983277591973,0.6576621742798019,0.40944099006458584,0.03289000000000001,11.834703167082022,0.0
drive_alert_20260615_190930,alert,300,0.026937489141096033,0.11141,0.004546083037713143,0.0023946199665169075,44.0,0.8561872909698997,0.27977798173776325,0.38543177172676674,0.03289000000000001,12.942705117571762,0.0
drive_alert_20260615_190930,alert,300,0.02880032707011425,0.13645000000000002,0.005509707521077607,0.002842684596421194,52.0,0.8294314381270903,1.0094510346506396,0.4553383095171804,0.03289000000000001,9.779013954554198,0.0
drive_alert_20260615_190930,alert,300,0.027196044606278072,0.12971,0.005027411015678413,0.00254870830410193,64.0,0.8528428093645485,0.6540749424898552,0.4511170618379476,0.02685,9.2398406461428,0.0
drive_alert_20260615_190930,alert,300,0.016913295614561803,0.08685999999999999,0.004404580849199088,0.001991190816657532,48.0,0.8929765886287625,0.007619335314530981,0.3592949615121069,0.02685,14.569595792830388,0.0
drive_alert_20260615_190930,alert,300,0.016734353640341176,0.08685999999999999,0.004553469583937376,0.0021798826243071227,52.0,0.8762541806020067,0.00441112563440979,0.3943238604395027,0.02685,12.584606117491626,0.0
drive_alert_20260615_190930,alert,300,0.01418382276617352,0.06717,0.0034543600967199715,0.0017074469083844521,44.0,0.9096989966555183,0.00854007567969504,0.3356583457780765,0.020409999999999998,10.299596849524121,0.0
drive_alert_20260615_190930,alert,300,0.015524552743280202,0.10782,0.0038409965131666907,0.0019168280953772024,44.0,0.8862876254180602,0.03280041676298086,0.33921451645432854,0.024139999999999995,9.940359612688821,0.0
drive_alert_20260615_190930,alert,300,0.029442314837642924,0.10873,0.004031905731138741,0.00224393627501844,48.0,0.8795986622073578,0.6225662200014302,0.3937681334367163,0.024139999999999995,8.373276104470008,0.0
drive_alert_20260615_190930,alert,300,0.03227028749766916,0.12324,0.004556197910907995,0.00229717443082701,48.0,0.882943143812709,0.9849752117739883,0.39871652548235464,0.027670000000000004,10.965992071142518,0.0
drive_alert_20260615_190930,alert,300,0.032402415932200695,0.12324,0.00459944010544382,0.002341604160514455,48.0,0.8662207357859532,1.9143826598151439,0.42222247622695647,0.027670000000000004,10.817085063240242,0.0
drive_alert_20260615_190930,alert,300,0.031238114282324335,0.12324,0.0045091879870192255,0.002357517603335689,48.0,0.862876254180602,1.1069288939286601,0.4359896628721218,0.027670000000000004,10.87968915820621,0.0
drive_alert_20260615_190930,alert,300,0.02340592655480421,0.09641,0.005035516736868625,0.0026098136771567993,60.0,0.8260869565217391,0.13711280775700851,0.4692698077611934,0.027670000000000004,8.789741217536259,0.0
drive_alert_20260615_190930,alert,300,0.018256461786051413,0.08652,0.004437285403070507,0.0023625894416961376,60.0,0.8294314381270903,0.15429460565612138,0.4402437358601431,0.024769999999999997,8.903587998905431,0.0
drive_alert_20260615_190930,alert,300,0.021518021778551628,0.09935,0.00570538283787307,0.0030329002533621614,60.0,0.782608695652174,0.12371256488868324,0.5223618413204327,0.03139,8.632240663654793,0.0
drive_alert_20260615_190930,alert,300,0.028016055568885652,0.13659,0.006301102895811581,0.003336440473485751,60.0,0.7725752508361204,0.16457658180977658,0.5470185290432228,0.033240000000000006,8.11625943378558,0.0
